ScreenName,latitude,Longitude
Irn_rnge_drllr,47.9027793,-91.8417282
caseliskar,47.9027793,-91.8417282
AdamGreen_WSD,40.8853773,-73.9523597
AngelRealtyLLC,41.775305,-87.6416419
RobWakes,51.5742447,0.4856781
Bliadhnaichean,54.5259614,15.2551187
RMIDDE1,37.9715592,-87.5710898
MB3252,37.9715592,-87.5710898
jim_beau_mtb,38.9085472,-77.2405153
EddieZakreski,38.8462236,-77.3063733
TomMorgan109,43.0986742,-77.4419378
DaveWallaceUS,39.4877635,-76.8893907
DoctorNoFI,61.92411,25.7481511
grammypete2055,27.6648274,-81.5157535
JohnTrumpFanKJV,27.6648274,-81.5157535
arrowsmithwoman,27.6648274,-81.5157535
MyKidsHavePaws,27.6648274,-81.5157535
RamonaDear,27.6648274,-81.5157535
Sadjaxx,27.6648274,-81.5157535
CynthiaHawk21,27.6648274,-81.5157535
Fright_Mares,27.6648274,-81.5157535
nozeez,27.6648274,-81.5157535
BAMAPERRY,30.774153,-85.552896
PoppGirls,27.6648274,-81.5157535
flcoastalchic,27.6648274,-81.5157535
zamboni5454,27.6648274,-81.5157535
doyce_hayth,27.6648274,-81.5157535
Dawn2334Dawn,27.6648274,-81.5157535
MolonFree,27.6648274,-81.5157535
gr8tjude,27.6648274,-81.5157535
dispatchtribune,27.6648274,-81.5157535
sdbmanufact,27.6648274,-81.5157535
Vindyne8,34.2331373,-102.4107493
SerSereyn,27.6648274,-81.5157535
WeebJohn,27.6648274,-81.5157535
Brian_JohnsonMN,45.2788561,-92.9852183
delagar,35.3859242,-94.3985475
landis_melinda,41.079273,-85.1393513
Texan2A,32.7554883,-97.3307658
ZLDoty,32.7554883,-97.3307658
cannondre,41.156998,-83.4168702
fanbigtitsboobs,46.227638,2.213749
_osimps_,38.2009055,-84.8732835
PeteyNolte,35.9250637,-86.8688899
Dylanesque2604,40.2136754,-74.3000878
JohnConolly,41.8781136,-87.6297982
kylejbentley,40.0192307,-82.8793446
Glennfhoward1,29.6516344,-82.3248262
Gedsudski,29.6516344,-82.3248262
Visual_Bacho,29.6516344,-82.3248262
Hilderbrand4KS,42.4166744,-90.4290168
speedway_18,42.5750883,-71.998133
parkerwa2,32.912624,-96.6388833
ashford_leroy,38.9076089,-77.0722585
raulespinozajr,38.9076089,-77.0722585
SharonJ44257163,32.1656221,-82.9000751
Dougfarmer1970,32.1656221,-82.9000751
BhiveD391y,32.1656221,-82.9000751
BP6311,32.1656221,-82.9000751
NevaAyer,32.1656221,-82.9000751
RawNakedArt,35.0867577,-89.8100858
GarionCoyote,51.165691,10.451526
solumaxmfg,33.3528264,-111.789027
eddireader,55.864237,-4.251806
SeikoLiz,39.1626084,-76.6246886
robtdfischl,31.9365917,-81.9284501
adkbirdseyemaps,43.3095164,-73.6440058
PDXhomesGuy,45.5043348,-122.5714915
kenbridge1,39.755543,-105.2210997
DaveJHmatt,41.9165866,-74.0222656
CallumFreeman21,42.7343364,-83.1637845
Shalom555222,32.4420826,-97.7941967
BandBEng,38.8858407,-94.5330096
GeorgeSharonSt1,42.3444664,-88.041746
TerryHerber1,42.3444664,-88.041746
AZTrumpster,29.7445856,-95.7444749
mattwecool,29.6567005,-95.5249863
NewSouthSupply,34.8526176,-82.3940104
brianrhester,39.3995008,-84.5613355
MichaelStjean,39.3995008,-84.5613355
TRUE_STEEL,40.8115504,-73.9464769
LiquidationOutl,36.2297936,-93.1076765
fantasymandan,19.8967662,-155.5827818
PBelle547,33.7475203,-116.9719684
MarkFShaw1,34.4263886,-117.3008784
Dean3692,47.4271546,-92.9376887
graceman33,19.7070942,-155.0884869
Mowracer84,41.5322592,-87.2550353
ejaguado,40.7439905,-74.0323626
Marinetechs305,25.4687224,-80.4775569
ArtTalkHawaii,21.3069444,-157.8583333
ImperialNewsJ,21.3069444,-157.8583333
MrSpargel,21.3069444,-157.8583333
zintaaistars,44.9260794,-93.4044187
Bodydoc2002,29.7604267,-95.3698028
Rainbowdonkee,29.7604267,-95.3698028
guycantwell,29.7604267,-95.3698028
acesteelsupply,29.7604267,-95.3698028
eunicebridges12,29.7604267,-95.3698028
realLordOfBalt,29.7604267,-95.3698028
sg_scarr,29.7604267,-95.3698028
albert1776,29.7604267,-95.3698028
txliquidation,29.7604267,-95.3698028
Tacothusiast,29.7604267,-95.3698028
jksetal,29.7604267,-95.3698028
awakezion77,29.7604267,-95.3698028
GeorgeRafael,29.7604267,-95.3698028
herrparker,29.7604267,-95.3698028
Texasironmetal,29.7604267,-95.3698028
ecdgtx,29.7604267,-95.3698028
steelsales,29.7604267,-95.3698028
FarleyKathy,39.4981294,-76.6549184
S_Corcoran,35.410694,-80.8428504
Tommy_Dobbs,33.6594835,-117.9988026
HuntingtonSteel,39.9610692,-83.0008326
UnlockYourPath,34.7806931,-86.9598983
LowenSign,44.8925483,-94.3692926
ryan_rainey,38.9559442,-76.9455301
bludvlbrooks,44.0682019,-114.7420408
Jericho7144714,44.0682019,-114.7420408
RahsaanBall,40.6331249,-89.3985283
Laura_Bruzas,40.6331249,-89.3985283
spikerrr,40.6331249,-89.3985283
ILoveHillaryC,40.6331249,-89.3985283
AceMachineTool,40.6331249,-89.3985283
kateinva,37.4315734,-78.6568942
utpalghosh30,20.593684,78.96288
DARKMATTER1008,20.593684,78.96288
RepWesco,40.2671941,-86.1349019
roxyloveslucy,40.2671941,-86.1349019
ync1994,40.2671941,-86.1349019
naenae82575,40.2671941,-86.1349019
karenh7463,40.2671941,-86.1349019
LlovesWings,40.2671941,-86.1349019
wellssimone22,40.2671941,-86.1349019
TATPhotography,39.768403,-86.158068
SocialInIndy,39.768403,-86.158068
Walsh3Sezwho,39.768403,-86.158068
aaronmhurt,39.768403,-86.158068
JustinBecraft1,39.768403,-86.158068
AccessaCorp,39.768403,-86.158068
INHouseGOP,39.768403,-86.158068
LionsBloodCEO,39.768403,-86.158068
IndyGOP,39.768403,-86.158068
jasonmeeker,41.8780025,-93.097702
ProPearson,40.733646,-92.8732192
argentofisico,41.87194,12.56738
PaoloNurra,41.87194,12.56738
taylorstepp,32.2987573,-90.1848103
PortivaApts,30.3321838,-81.655651
luckybetts,37.2116383,-76.7752102
tanacollins,33.8312185,-87.2775053
AylaSchermer,40.7179217,-73.9827081
emilyw00,40.7281575,-74.0776417
donaldbroom,36.3134397,-82.3534727
PA_Deplorable,40.3267407,-78.9219698
Legumen81,36.1396133,-95.9884672
FBIsMostHaunted,26.9342246,-80.0942087
NelsonKanoa,21.3996475,-157.7973653
Goddess8008,39.0997265,-94.5785667
TnemecCompany,39.0997265,-94.5785667
elizabethecarte,39.0997265,-94.5785667
SEgeek07,39.011902,-98.4842465
JasonLittrell1,39.011902,-98.4842465
PositiveImpactd,39.011902,-98.4842465
ignition90,39.011902,-98.4842465
FriendsofCoalKY,37.8393332,-84.2700179
goblueky,37.8393332,-84.2700179
Brooke_Babineau,24.5550593,-81.7799871
v2aggie2,32.3862619,-94.8757709
Gerald95051,47.5480339,-121.9836029
ApacheCrying,35.189443,-114.0530065
Tin_Man_ofOz,35.2451342,-81.3411942
WhitegearyGeary,40.486427,-86.1336033
MalRoadkill,37.8393332,-84.2700179
Fanoffreedoms,37.8393332,-84.2700179
EarlyEwing,34.0522342,-118.2436849
elegantcoretta,36.12377,-95.948898
vBBlogDirectory,33.5427189,-117.7853568
waqax10,30.375321,69.345116
rafew,29.0338575,-95.4343859
SilviaxLej,35.5019795,-80.918003
pa_proud,40.0378755,-76.3055144
gracemarketdata,40.2414952,-75.2837862
tomwoods55,34.0778713,-118.3763218
Buddy5100,36.1699412,-115.1398296
mail4ufromme1,36.1699412,-115.1398296
PoliticalEbola,36.1699412,-115.1398296
dgendvil,36.1699412,-115.1398296
RazzleTazzleMag,36.1699412,-115.1398296
funk_ashley,40.2429534,-79.2372401
dustin_burley,39.090891,-84.8499504
TylarOverturf,41.0602216,-111.9710529
LeftwingPoet,33.5481597,-86.5444288
CarolinaMTNsblu,33.4053949,-90.8976007
TsRavenRoxx,38.0405837,-84.5037164
jocomplication1,38.0405837,-84.5037164
silverrx_,37.3529323,-79.1769282
Tommyo42,40.2383606,-75.5393155
jacob_hi,40.8257625,-96.6851982
Imogenlemon02,37.2242647,-95.7301833
Ecoamericana1,42.0044757,-87.7300594
KARK4News,34.7464809,-92.2895948
jasondcline,34.7464809,-92.2895948
deadkeats,40.3917075,-90.0009491
PaulDBrant,40.3917075,-90.0009491
Solutionprovida,40.3917075,-90.0009491
TimothyTruman,33.8389977,-83.9007382
FolaFowosere_,39.95819,-85.942916
RedLinz79,38.9412907,-76.5422273
210032g,33.7700504,-118.1937395
NYSEDISBROKEN,40.789142,-73.134961
UPTOWNGIRL2008,40.750042,-73.941414
1stAmendAlive,40.789142,-73.134961
JamesALongmire,46.7502405,-121.812778
KuhnFabInc,41.452819,-82.1823746
Epignosis8,34.0522342,-118.2436849
mymackie,34.0522342,-118.2436849
jenvanlaar,34.0522342,-118.2436849
KatiKoster,34.0522342,-118.2436849
FOCUSphotola,34.0522342,-118.2436849
ESQSOUND,34.0522342,-118.2436849
stratofysocial,34.0522342,-118.2436849
Nayefbaraka1,34.0522342,-118.2436849
shane_strait,34.0522342,-118.2436849
FlyingPigGroom,34.0522342,-118.2436849
MadeInAmericaCo,34.0522342,-118.2436849
MediaMationMX4D,34.0522342,-118.2436849
poetWOAgun,34.0522342,-118.2436849
AntifaCoulter,34.0522342,-118.2436849
DiaozhuoMesh,34.0522342,-118.2436849
budnikBruce,34.0522342,-118.2436849
LLS207,34.0522342,-118.2436849
mbenak,35.1591263,-106.6545385
dustspecht,30.9842977,-91.9623327
dearleyky,38.2526647,-85.7584557
RealJohnLaurens,38.2526647,-85.7584557
ssp_steel,38.2526647,-85.7584557
luisaflorezmd,33.5778631,-101.8551665
Joseph_A_Tex,42.1600936,-72.475919
1992stinger,47.4859591,-122.826093
walltechinc,43.0730517,-89.4012302
MainStreetMuse,42.8760887,-78.8773898
hamel1776,45.253783,-69.4454689
AWarehouseFull,40.1136928,-74.0376355
victormazzeo,40.7830603,-73.9712488
imorti,40.7830603,-73.9712488
Dexter_Net,40.7830603,-73.9712488
ECMCapital,40.7830603,-73.9712488
JillDeming1,33.952602,-84.5499327
UncleFishbits,37.8261701,-122.4997003
llenitagirl,29.9006367,-98.2330905
VardhanTalera,20.593684,78.96288
MattScilipoti,39.0457549,-76.6412712
ellisromance,39.0457549,-76.6412712
anothercoyote,39.0457549,-76.6412712
meerkatdon,39.0457549,-76.6412712
SuburbanHurt,39.0457549,-76.6412712
tobithelab,39.0457549,-76.6412712
jonjoct1961,39.0457549,-76.6412712
Amaronith,42.4072107,-71.3824374
DesignsBySuzze,42.4072107,-71.3824374
ihaetypo,42.4072107,-71.3824374
Delaw24,42.4072107,-71.3824374
LloydFo81283403,42.4072107,-71.3824374
DeVore77,40.7967244,-81.5215093
wandamill61,42.2539469,-79.5044913
DrPamBJohnson,47.5039296,-97.3237882
GiraultDavid,26.2034071,-98.2300124
WashFinancial,38.9338676,-77.1772604
petrinam1,38.9338676,-77.1772604
KiddeSafety,36.0959715,-79.2669619
lisajonjung,40.7934322,-73.4151214
JClyde21,35.1175,-89.971107
RussoTeach,41.6946444,-81.3370007
GroffSwintMedia,33.4151843,-111.8314724
angloshok,42.3294776,-83.0491958
Bizarro_Prisuta,40.4477876,-80.0094553
SurveySunday,25.7616798,-80.1917902
rmfelicianoj,25.7616798,-80.1917902
Rodexec,25.7616798,-80.1917902
Boothman23,25.7616798,-80.1917902
victoriastudio2,25.7616798,-80.1917902
ExactOptionPick,25.7616798,-80.1917902
lopezgovlaw,25.7616798,-80.1917902
cpasztor,44.3148443,-85.6023643
2make1thing,44.3148443,-85.6023643
2VNews,44.3148443,-85.6023643
DavidLeins,44.3148443,-85.6023643
Hesiod2k11,44.3148443,-85.6023643
MI_RIGHT_SIDE,44.3148443,-85.6023643
WiccanMethusela,44.3148443,-85.6023643
kirish43,44.3148443,-85.6023643
BlueAJ41,44.3148443,-85.6023643
earlrg49,44.3148443,-85.6023643
AngelStallings1,44.3148443,-85.6023643
farrellbruce2,44.3148443,-85.6023643
BanditChippers,44.3148443,-85.6023643
MomOf3Shinies,44.3148443,-85.6023643
2xapita,44.3148443,-85.6023643
AvaHooks1,33.057837,-91.5705695
k_akepan,41.5623209,-72.6506488
CarolSpurlock4,43.4113604,-106.2800242
FlyoverRed,43.4113604,-106.2800242
OTPIndustrial,37.3989447,-94.7173748
TumbleweedsMO,41.4770219,-76.3792279
RhinoShelters,41.2306979,-73.064036
ric22812704,34.078686,-83.8783857
halftroll,37.9060368,-122.5449763
LandJohnston,43.0389025,-87.9064736
Festivaloflight,43.0389025,-87.9064736
AndrewHastert,43.0389025,-87.9064736
tedkieper,43.0389025,-87.9064736
GreggMast,44.977753,-93.2650108
Necrodancer669,44.977753,-93.2650108
MNlibVoter,44.977753,-93.2650108
zach_sally,44.977753,-93.2650108
LiluMaSca,44.977753,-93.2650108
Bob_Stinson1234,44.977753,-93.2650108
cynthiastene,46.729553,-94.6858998
BigOnAnime,46.729553,-94.6858998
mcurtiss70,46.729553,-94.6858998
DiannaFerrell6,46.729553,-94.6858998
dawnmjpss,46.729553,-94.6858998
MinnesotaMiners,46.729553,-94.6858998
John47070623,43.6280145,-94.9143239
teaandmagnolias,32.3546679,-89.3985283
FB_Steel_Supply,29.6185669,-95.5377215
wendydcoe,37.9642529,-91.8318334
JswehStaci,37.9642529,-91.8318334
rpp618,37.9642529,-91.8318334
ZR1Trader,46.729553,-94.6858998
Jacaranda7549,46.8796822,-110.3625658
DebraHange1,40.2473291,-75.2437853
T14Distribution,40.2473291,-75.2437853
searkweather,33.6289974,-91.7909639
Hrhmetalsinc,41.8973004,-87.6330189
ApprxAm,33.2939134,-110.4342146
patsydherman,35.5848596,-80.8100724
steel_eer,39.629526,-79.9558968
jcernelli,39.629526,-79.9558968
nereidadin,35.1509173,-92.7440538
Hort3,55.755826,37.6172999
saveinter,46.8206536,-92.0725448
egKimberly,37.7793901,-121.543234
akennberg,37.3860517,-122.0838511
AndySchultz,37.3860517,-122.0838511
DavidTheNica,33.5539143,-117.2139232
ymoonbow,19.0671798,-155.5796972
Excalifragilist,-1.2920659,36.8219462
immanuelhango,-22.95764,18.49041
NeuquaTheatre,41.7508391,-88.1535352
Rosenabeatty,42.9522221,-92.5386382
partiallypro,36.1626638,-86.7816016
rocket1124,36.1626638,-86.7816016
canadab1967,36.1626638,-86.7816016
Susan_Langer1,36.1626638,-86.7816016
findbrent,36.1626638,-86.7816016
maybeawriter,36.1626638,-86.7816016
BigMombo,36.1626638,-86.7816016
IndLifting,36.1626638,-86.7816016
MindyBe,40.4172871,-82.907123
MichaelRK,40.4172871,-82.907123
hanoiXan,40.0583238,-74.4056612
Sarah_H115,27.950575,-82.4571776
mschnitker75,41.4925374,-99.9018131
EAE_LLC,38.8026097,-116.419389
_HeatherDWaters,38.8026097,-116.419389
TinFoilWhig,40.9417229,-81.5415079
diannahuff,43.1938516,-71.5723953
kaley8711,43.1938516,-71.5723953
kendall_cote,43.1938516,-71.5723953
Svenderover,40.0583238,-74.4056612
scarknight,40.0583238,-74.4056612
JunarioS,40.0583238,-74.4056612
adaptateur,40.0583238,-74.4056612
Wayne0708,40.0583238,-74.4056612
bd05926,40.0583238,-74.4056612
JoanneOKTXNJ,40.0583238,-74.4056612
GeriRuth,40.0583238,-74.4056612
fp_mora,34.5199402,-105.8700901
olirom,34.5199402,-105.8700901
NativePalate,29.9510658,-90.0715323
truthseekingiam,29.9510658,-90.0715323
ThorstenESchier,40.7127753,-74.0059728
AkiSmash,40.7127753,-74.0059728
SoniaEchevarri3,40.7127753,-74.0059728
PatcohenNYT,40.7127753,-74.0059728
RAYBAEZ2,40.7127753,-74.0059728
MarketCurrents,40.7127753,-74.0059728
OmniSteelSupply,40.7127753,-74.0059728
Thombene77,40.7127753,-74.0059728
Wildfang135,40.7127753,-74.0059728
Juzwik,40.7127753,-74.0059728
RocCityBuilt,43.1130384,-77.6156386
CaseyParksIt,42.2960775,-87.8645759
VictoriaBanvil2,40.7127753,-74.0059728
lilnickysmith,40.7127753,-74.0059728
TSTpolitics,40.7127753,-74.0059728
cunytv,40.7127753,-74.0059728
EricDirnbach,40.7127753,-74.0059728
dgelles,40.7127753,-74.0059728
mhkeller,40.7127753,-74.0059728
parsons_HML,40.7127753,-74.0059728
RubenRamirezNYC,40.7127753,-74.0059728
jswatz,40.7127753,-74.0059728
MichaelPreston,40.7127753,-74.0059728
K8brannen,40.7127753,-74.0059728
homo_loquens,40.7127753,-74.0059728
cypnk,40.7127753,-74.0059728
Guyism,40.7127753,-74.0059728
ragspag,40.7127753,-74.0059728
Michaelloinsigh,40.7127753,-74.0059728
GRegaignon,40.7127753,-74.0059728
EconCalend,40.7127753,-74.0059728
petergardett,40.7127753,-74.0059728
42thecloser,40.7127753,-74.0059728
MainandWall,40.7127753,-74.0059728
modelcitizenmag,40.7127753,-74.0059728
SupportTrump10,40.7127753,-74.0059728
GardeniaWoman,40.7127753,-74.0059728
valshep,40.7127753,-74.0059728
georgiotesta,40.7127753,-74.0059728
rich_fran,40.7127753,-74.0059728
Don29067216,40.7127753,-74.0059728
AmericanMagoda,40.7127753,-74.0059728
TrudomT,40.7127753,-74.0059728
EcoInternet3,40.7127753,-74.0059728
AdamSegall,40.7188666,-74.0422057
carlworker,-40.900557,174.885971
TDMix,40.6895314,-74.1744624
v8aholic,42.7649497,-70.8714528
WilliamCarlson1,42.8125913,-70.8772751
markisareplican,51.584151,-2.997664
KevinJones26,41.4901024,-71.3128285
DrSchmalz,40.0583238,-74.4056612
ArcoBuildings,33.9412127,-84.2135309
tommylwaite,36.8507689,-76.2858726
akracki,35.2225668,-97.4394777
Bstrads,42.6987024,-71.1350575
dragonfliezmade,35.7595731,-79.0192997
Disdetdet,35.7595731,-79.0192997
baisden_sara,35.7595731,-79.0192997
MargoMcNeil,38.6103023,-90.4125181
lspark89,42.0492205,-97.3957793
terryindyref,56.4906712,-4.2026458
AdamekPwm24,33.4483771,-112.0740373
OldeTowneHall,41.3894905,-82.0190321
pinkladyapril,42.3250896,-72.6412013
TedJoy71,40.4172871,-82.907123
T2Million,43.2994285,-74.2179326
tomgreff,38.8375215,-120.8958242
my_observation,38.8375215,-120.8958242
tregan28,38.8375215,-120.8958242
jefftack69,44.7594766,-85.6147092
Black_Feather55,47.9890351,-91.4959164
ohiomary,42.4311464,-83.4832692
TeamVisclosky,37.7056522,-97.4397247
enobkered1,41.5242649,-72.0759105
BluehandNews,41.5242649,-72.0759105
raul_is_king,42.48059,-83.4754913
JackStapleton24,42.48059,-83.4754913
lkimsey69,34.5199402,-105.8700901
cowbroker,42.8302884,-103.0095652
DaveJensen10,37.09024,-95.712891
drewdh39,42.065653,-80.1111973
Miki9857,40.799733,-73.943691
toschie,40.7127753,-74.0059728
dice656,40.7127753,-74.0059728
missdebroy,40.7127753,-74.0059728
eddiesutton,40.7127753,-74.0059728
adorelli,40.7127753,-74.0059728
LiberalsAreCool,40.7127753,-74.0059728
JeffSteingarten,40.7127753,-74.0059728
wjmarchitect,40.849505,-73.933596
GlennHall,40.7590997,-73.9800151
anna_yamada,40.7127753,-74.0059728
oakparkres,41.8850317,-87.7845025
TomWestonSJ,37.8043637,-122.2711137
RodMT5Harrell,37.8043637,-122.2711137
thegreatgrayone,36.0630267,-95.8808962
jamieb373,29.1871986,-82.1400923
b_t_co,39.9652553,-74.3118212
PoemTrees,40.727328,-84.055654
_maryhshultz,40.4172871,-82.907123
Junia1534,40.4172871,-82.907123
JeremyHtweets,40.4172871,-82.907123
KylieDangerYall,40.4172871,-82.907123
OreiaPac,40.4172871,-82.907123
BrianRo1960,40.4172871,-82.907123
Joanie513,40.4172871,-82.907123
ProudRINO,40.4172871,-82.907123
SEAoO,40.4172871,-82.907123
ScienceHonky,35.0077519,-97.092877
spradlinok,35.0077519,-97.092877
Mom_To_Seven,35.0077519,-97.092877
NYCKNP,40.4128551,-74.307282
ShelbyRoweMoyer,47.0378741,-122.9006951
ImMikeSchafer,41.2523634,-95.9979883
wendydshaffer,41.2523634,-95.9979883
madeforpower,33.7174708,-117.8311428
scubatiger,30.1660736,-81.706484
philipenemer,43.8041334,-120.5542012
cranky_pagan,43.8041334,-120.5542012
myatt66,43.8041334,-120.5542012
parsonian,43.8041334,-120.5542012
LarryABaker4,43.8041334,-120.5542012
Neogodofdeath,43.8041334,-120.5542012
wayneee111,43.8041334,-120.5542012
TectonixSteelAZ,40.2968979,-111.6946475
BEFREEinFL,28.5383355,-81.3792365
zumausa,28.5383355,-81.3792365
waynebertsch,28.5383355,-81.3792365
namath1234,28.5383355,-81.3792365
TsubakiChain,36.0458512,-95.8522669
jsbl2911,40.8500581,-78.2705706
SprintWorks4Me,38.9822282,-94.6707917
PeterRMare,40.6794072,-73.8507279
realjuliemallen,30.5993603,-87.1610807
startupcrunch,37.4418834,-122.1430195
palojournal,42.0660485,-91.7961118
NATIVEg8r,26.1634076,-81.774363
jeanmoisendoh,48.856614,2.3522219
rpmstaff,33.6609389,-95.555513
TimothyAlex,39.9594013,-75.9168482
Michell60661773,34.1477849,-118.1445155
Zorrogeep,45.5897694,-122.5950942
JohnMMathias1,29.5635666,-95.2860474
PetfordGroupLtd,33.7414683,-116.9036911
1loveinme,36.5725286,-121.9485937
RebeccaArcesati,39.0618372,-94.5902817
GabrielAllFor,39.8001757,-76.958545
PaAFL_CIO,41.2033216,-77.1945247
Jessica76564242,41.2033216,-77.1945247
NancyLRogers1,41.2033216,-77.1945247
DavidWPatti,41.2033216,-77.1945247
BethYellowRose,41.2033216,-77.1945247
JoanJoh29840955,41.2033216,-77.1945247
supermouse35,41.2033216,-77.1945247
DarkXenoNight,41.2033216,-77.1945247
HondaDriver13,41.2033216,-77.1945247
EricDKoontz,41.2033216,-77.1945247
kookystardust,41.2033216,-77.1945247
molosser415,31.8876067,-102.3230046
jLannan,40.4406248,-79.9958864
TamelaOden,34.3509298,-87.706418
wendyleutert,39.9510181,-75.1981201
DavidWWessels,39.9525839,-75.1652215
maloneze,39.9525839,-75.1652215
AshNape,39.9525839,-75.1652215
pmon100987,39.9525839,-75.1652215
alecpett,39.9525839,-75.1652215
SonicInsurgency,39.9525839,-75.1652215
Lamataquemata,39.9525839,-75.1652215
gene_chrastil,44.540121,-123.3676014
azannaphx,33.4483771,-112.0740373
HannahGall0ak,33.4483771,-112.0740373
jerjohner57,40.1303822,-75.5149128
Anttiup32,36.0905679,-96.0429012
Justine_Coyne,40.4406248,-79.9958864
rpbva,40.4406248,-79.9958864
qed77,40.4406248,-79.9958864
JChergi,40.4406248,-79.9958864
Spud_JD,40.3541865,-79.9792093
HeinzCollege,40.4406248,-79.9958864
lizeraly,40.4406248,-79.9958864
MattSmithGPghCC,40.4406248,-79.9958864
Racer1961,40.4406248,-79.9958864
bd_aiello,40.4406248,-79.9958864
SCityNATION412,40.4406248,-79.9958864
SCOREPittsburgh,40.4406248,-79.9958864
PghNites,40.4406248,-79.9958864
wandering_geek,40.4406248,-79.9958864
Shawn27McCall,40.4406248,-79.9958864
jamesbarrytweet,40.4406248,-79.9958864
EnviroMetal,40.4406248,-79.9958864
Marc_Fullem,40.4406248,-79.9958864
justinthecookie,40.4406248,-79.9958864
41Suzanne,40.4406248,-79.9958864
sciqueen,40.4406248,-79.9958864
yoshiye23,40.4406248,-79.9958864
partypgh,40.4406248,-79.9958864
MadelynTheRose,40.4406248,-79.9958864
BBBrad91,40.4406248,-79.9958864
TGTK_Chris,40.4406248,-79.9958864
steeleashl,40.4406248,-79.9958864
GPghCC,40.4406248,-79.9958864
KateDunnSchmitz,40.4406248,-79.9958864
thebattersout,40.4406248,-79.9958864
SurefireMJ,41.9584457,-70.6672621
LisaGoo07645616,41.9584457,-70.6672621
KosarAndrea,28.4769458,-80.7886657
GoTrumpFL,27.2730492,-80.3582261
JackWho2,40.9667681,-81.5548715
HavocWade,45.5153756,-122.6809891
DoctorSekzi,45.5230622,-122.6764815
voxkev,45.5230622,-122.6764815
FlickD,50.8197675,-1.0879769
MichaelGoemmel,47.7179578,-116.9515856
PBHoss,39.0181651,-77.2085914
Mrdrhumphreys,33.8595491,-84.683824
JSeedCo,43.6737553,-92.0836809
fbonacci,40.3439888,-74.6514481
Skinner147,40.3439888,-74.6514481
TimJDay,41.8239891,-71.4128343
JobHuntin,41.8239891,-71.4128343
ActionTargetInc,40.2338438,-111.6585337
alclark35,40.2338438,-111.6585337
pti_nimra,36.1043671,-79.9351805
luke_lyons14,38.2544472,-104.6091409
AggieDave,47.7236535,-122.4713352
t_riot,38.9243379,-94.726621
josouter,40.3356483,-75.9268747
RG10Arts,40.3356483,-75.9268747
t_Barbre,35.6954513,-88.4158896
jad3332x,33.8491816,-118.3884078
astroterf,39.6536149,-97.530999
BeachSideKnits,27.800409,-97.391947
mshaw53,27.800409,-97.391947
pointUSAwill,41.5800945,-71.4774291
ParkerPneumatic,46.304302,-119.361412
MatthewSocey,37.5407246,-77.4360481
kirbyharris,37.5407246,-77.4360481
_JustDezz,35.6224561,-117.6708966
mariawhite10665,35.2327544,-106.6630437
katemcclelland7,34.6133972,-92.5324988
MalveseEquip,40.9170435,-72.6620402
DaliDager,39.40503,-107.2212
PaleyStudios,43.16103,-77.6109219
SeanRohrback,43.16103,-77.6109219
uthmanbaksh,45.613438,-123.9429115
PunchinPapa,37.5304028,-121.998777
EmpireTractorPa,40.8064187,-73.1241488
mattsullivanbsa,34.8641446,-118.1634075
stapf,38.8967784,-77.0724776
Creative_Kink,40.1842688,-75.5379639
Sun_Berry,38.5815719,-121.4943996
SacramentoNews3,38.5815719,-121.4943996
valkayec,38.599534,-121.478078
SacBookReviewer,38.5815719,-121.4943996
suelynn7735,43.4194699,-83.9508068
modeknit,44.9537029,-93.0899578
USD305,38.8402805,-97.6114237
daniele_maccio,40.7607793,-111.8910474
GlenBeebyNews,40.7607793,-111.8910474
juliebhunt,29.4241219,-98.4936282
SCTXMommy,29.4241219,-98.4936282
Eric_Kaltenbach,29.4241219,-98.4936282
OOsal,29.4241219,-98.4936282
LauraCarter,29.4241219,-98.4936282
TedDBexar,29.4241219,-98.4936282
JackWClark,32.715738,-117.1610838
michelenh,32.715738,-117.1610838
romuhammad,32.715738,-117.1610838
tickawayday,32.715738,-117.1610838
3DShoes,32.715738,-117.1610838
michael_huling,32.715738,-117.1610838
LollipopKABOOM,32.715738,-117.1610838
nounderscore,32.0778508,-81.0846534
whousedallnames,32.715738,-117.1610838
BobAKABuffy,37.7749295,-122.4194155
TheBlindBomber,37.7749295,-122.4194155
katiefehren,37.7749295,-122.4194155
Rich_893,37.7749295,-122.4194155
SFCA4Trump,37.7749295,-122.4194155
mcarlson_sb,37.7749295,-122.4194155
sahotchkiss,37.7749295,-122.4194155
waqasali,37.785723,-122.4150132
RaymondDurk,37.8271784,-122.2913078
Brian_Buntz,37.8271784,-122.2913078
Unleashinnerco,37.7749295,-122.4194155
shakamunyi,37.7749295,-122.4194155
ReissenweberJoh,37.7749295,-122.4194155
LouieLjc,37.7749295,-122.4194155
hamiksch,37.3382082,-121.8863286
bsweet321,37.3382082,-121.8863286
MarioGsj,37.3382082,-121.8863286
loyaladvisor,37.5629917,-122.3255254
jimEastridge1,35.4798757,-79.1802994
southernkittyc1,36.708006,-119.5559652
smbritton,37.3541079,-121.9552356
JohnNorcali,37.3541079,-121.9552356
TracyHauserTeam,34.3916641,-118.542586
smm_agence,34.0194543,-118.4911912
BowieFran,38.440429,-122.7140548
SheriSpain,27.3364347,-82.5306527
OneBama1979,30.853241,-88.0561106
SauceCarolina,34.0336641,-77.8919744
TerrenceMyles,32.0835407,-81.0998342
bheisse,41.4789246,-87.4547605
